-- Logs begin at Wed 2023-05-10 20:08:21 UTC, end at Wed 2023-05-10 21:10:57 UTC. --
May 10 20:58:45 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:58:45 ubuntu dstat.sh[73310]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:58:45 ubuntu dstat.sh[73310]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:58:55 ubuntu dstat.sh[73310]: 10-05 20:58:55| 25   4  53  17   0|1151M 1135M  197M 5265M| 275k   15k|   0  9589k|   0   768 |5674    10k|1.66 1.03 0.69|3.0 1.0  11|   0     0 |   0     0 |  9    8    0    9    2
May 10 20:58:56 ubuntu dstat.sh[73310]: 10-05 20:58:56| 31   5  45  18   0|1168M 1115M  197M 5268M|  72k   14k|   0  7429k|   0   667 |5504  9685 |1.66 1.03 0.69|2.0 1.0  24|   0     0 |   0     0 |  9    8    0    9    2
May 10 20:58:57 ubuntu dstat.sh[73310]: 10-05 20:58:57| 18   4  58  18   0|1169M 1111M  198M 5270M|  76k   15k|   0  8704k|   0   841 |6683    12k|1.66 1.03 0.69|2.0 1.0  17|   0     0 |   0     0 |  9    9    0    9    2
May 10 20:58:58 ubuntu dstat.sh[73310]: 10-05 20:58:58| 23   2  61  13   0|1174M 1104M  198M 5271M|  81k   14k|   0  5207k|   0   529 |4522  7761 |1.69 1.05 0.70|2.0   0  12|   0     0 |   0     0 |  9    7    0    9    2
May 10 20:58:59 ubuntu dstat.sh[73310]: 10-05 20:58:59| 27   6  66   0   0|1074M 1205M  198M 5271M|  44k 6059 |   0   744k|   0  28.0 |1632  2082 |1.69 1.05 0.70|1.0   0  76|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:00 ubuntu dstat.sh[73310]: 10-05 20:59:00| 27   2  70   1   0|1115M 1163M  198M 5271M| 152k 8482 |   0   976k|   0  22.0 |1351  1406 |1.69 1.05 0.70|1.0   0 2.0|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:01 ubuntu dstat.sh[73310]: 10-05 20:59:01| 28   4  67   2   0|1065M 1212M  199M 5272M| 643k   19k|   0  8037k|   0   406 |3023  3554 |1.69 1.05 0.70|1.0   0  12|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:02 ubuntu dstat.sh[73310]: 10-05 20:59:02| 28   5  63   2   0|1115M 1160M  199M 5274M|1049k   30k|   0    41M|   0   522 |3713  3820 |1.69 1.05 0.70|2.0   0 2.0|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:03 ubuntu dstat.sh[73310]: 10-05 20:59:03| 28   4  66   2   0|1029M 1244M  199M 5275M| 493k   16k|   0  7789k|   0   397 |3183  4098 |1.63 1.04 0.70|2.0   0  99|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:04 ubuntu dstat.sh[73310]: 10-05 20:59:04| 14  20  62   3   1|1029M 1243M  199M 5275M|  91k 7264 |   0  8121k|   0   401 |4000  6202 |1.63 1.04 0.70|1.0   0 377|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:05 ubuntu dstat.sh[73310]: 10-05 20:59:05| 20  16  63   1   0|1031M 1242M  199M 5276M|  83k 7402 |   0  1756k|   0  62.0 |3803  6207 |1.63 1.04 0.70|2.0   0 238|   0     0 |   0     0 |  9    6    0    9    2
May 10 20:59:06 ubuntu dstat.sh[73310]: 10-05 20:59:06| 39  15  44   0   0|1127M 1144M  199M 5277M| 280k   12k| 324k 1119k|4.00  19.0 |3500  6239 |1.63 1.04 0.70|3.0   0 180|   0     0 |   0     0 |  9    7    0    9    2
May 10 20:59:07 ubuntu dstat.sh[73310]: 10-05 20:59:07| 55   7  37   1   0|1216M 1052M  199M 5279M|  82k 5703 | 372k 2596k|8.00  45.0 |1702  1707 |1.63 1.04 0.70|3.0   0 4.0|   0     0 |   0     0 |  9    7    0    9    2
May 10 20:59:08 ubuntu dstat.sh[73310]: 10-05 20:59:08| 55   6  39   0   0|1250M 1010M  200M 5286M| 896k   23k|   0  1429k|   0  9.01 |2521  2924 |1.82 1.09 0.72|7.0   0 2.0|   0     0 |   0     0 |  9    7    0    9    2
May 10 20:59:09 ubuntu dstat.sh[73310]: 10-05 20:59:09| 39  11  49   0   0|1277M  982M  200M 5287M|  52k 6437 |   0  1391k|   0  8.99 |2450  5323 |1.82 1.09 0.72|1.0   0 141|   0     0 |   0     0 |  9    6    0   10    2
May 10 20:59:10 ubuntu dstat.sh[73310]: 10-05 20:59:10| 27   3  70   0   0|1336M  922M  200M 5288M| 409k   15k|   0   600k|   0  6.00 |1431  1519 |1.82 1.09 0.72|1.0   0 1.0|   0     0 |   0     0 |  9    6    0   10    2
May 10 20:59:11 ubuntu dstat.sh[73310]: 10-05 20:59:11| 28   2  68   1   0|1359M  897M  200M 5289M| 655k   48k|   0  1392k|   0  31.0 |2089  2593 |1.82 1.09 0.72|1.0   0 2.0|   0     0 |   0     0 |  9   12    0   10    2
May 10 20:59:12 ubuntu dstat.sh[73310]: 10-05 20:59:12| 23   5  70   2   0|1275M  981M  200M 5289M| 117k   43k|   0  9200k|   0   332 |3209  4914 |1.82 1.09 0.72|1.0   0  45|   0     0 |   0     0 |  9    6    0   12    2
May 10 20:59:13 ubuntu dstat.sh[73310]: 10-05 20:59:13| 21   3  67   7   0|1281M  975M  200M 5290M| 156k 9105 |  48k  652k|12.0  16.0 |1363  1607 |1.84 1.11 0.73|  0 1.0 3.0|   0     0 |   0     0 |  9    6    0   12    2
May 10 20:59:14 ubuntu dstat.sh[73310]: 10-05 20:59:14| 25   3  68   3   0|1307M  948M  200M 5290M|  57k   37k|  72k 1112k|8.00  19.0 |1385  1776 |1.84 1.11 0.73|1.0   0 2.0|   0     0 |   0     0 |  9   13    0   12    2
May 10 20:59:15 ubuntu dstat.sh[73310]: 10-05 20:59:15| 28   4  65   4   0|1259M  995M  200M 5291M| 282k  102k| 216k 1169k|54.0  21.0 |2091  2970 |1.84 1.11 0.73|2.0   0  19|   0     0 |   0     0 |  9   32    0   12    2
May 10 20:59:16 ubuntu dstat.sh[73310]: 10-05 20:59:16| 31   7  60   0   0|1306M  948M  200M 5291M| 146k 8906 |   0   372k|   0  6.00 |2647  7358 |1.84 1.11 0.73|1.0   0  65|   0     0 |   0     0 |  9   32    0   13    2
May 10 20:59:17 ubuntu dstat.sh[73310]: 10-05 20:59:17| 33   8  56   3   0|1262M  992M  200M 5291M|  88k   64k|   0    17M|   0   631 |2421  2708 |1.84 1.11 0.73|3.0   0  95|   0     0 |   0     0 |  9   32    0   13    2
May 10 20:59:18 ubuntu dstat.sh[73310]: 10-05 20:59:18| 45  10  44   1   0|1362M  891M  200M 5291M|  83k 6837 |   0   588k|   0  15.0 |1663  1816 |1.85 1.12 0.73|3.0   0  66|   0     0 |   0     0 |  9   32    0   13    2
May 10 20:59:19 ubuntu dstat.sh[73310]: 10-05 20:59:19| 62   7  31   0   0|1408M  845M  200M 5292M| 594k  576k|  28k  932k|2.00  32.0 |4136  8172 |1.85 1.12 0.73|4.0   0 7.0|   0     0 |   0     0 |  9   37    0   11    2
May 10 20:59:20 ubuntu dstat.sh[73310]: 10-05 20:59:20| 74  18   6   0   0|1379M  869M  201M 5295M| 150k  139k|   0  1145k|   0  47.0 |3751  7187 |1.85 1.12 0.73|7.0   0 390|   0     0 |   0     0 |  9   36    0   11    2
May 10 20:59:21 ubuntu dstat.sh[73310]: 10-05 20:59:21| 86  14   0   0   0|1505M  731M  201M 5306M| 294k  287k|   0  1656k|   0  57.0 |3192  5410 |1.85 1.12 0.73| 10   0 168|   0     0 |   0     0 |  9   39    0   10    2
May 10 20:59:22 ubuntu dstat.sh[73310]: 10-05 20:59:22| 88  11   1   0   0|1508M  718M  201M 5315M| 629k  620k|   0  8727k|   0   200 |5135    11k|1.85 1.12 0.73|7.0   0  89|   0     0 |   0     0 |  9   37    0   10    2
May 10 20:59:23 ubuntu dstat.sh[73310]: 10-05 20:59:23| 69  11  17   2   0|1417M  795M  202M 5327M| 318k  302k|   0  4511k|   0   184 |3611  7409 |2.02 1.17 0.75|5.0   0 147|   0     0 |   0     0 |  9   36    0   11    2
May 10 20:59:24 ubuntu dstat.sh[73310]: 10-05 20:59:24| 39   9  46   5   0|1331M  867M  203M 5338M|  93k   86k|   0  2762k|   0   105 |2795  4096 |2.02 1.17 0.75|1.0 1.0 112|   0     0 |   0     0 |  9   36    0   11    2
May 10 20:59:25 ubuntu dstat.sh[73310]: 10-05 20:59:25| 41   7  50   3   0|1355M  822M  203M 5356M| 226k  205k|   0  2676k|   0  93.1 |2553  4016 |2.02 1.17 0.75|2.0   0 1.0|   0     0 |   0     0 |  9   37    1   11    2
May 10 20:59:26 ubuntu dstat.sh[73310]: 10-05 20:59:26| 21   5  72   0   0|1330M  847M  203M 5356M|  15k 4157 |   0   415k|   0  23.0 |1708  2184 |2.02 1.17 0.75|2.0   0  70|   0     0 |   0     0 |  9   37    0   11    2
May 10 20:59:27 ubuntu dstat.sh[73310]: 10-05 20:59:27| 31   4  64   1   0|1355M  843M  203M 5337M| 116k  104k|   0  3206k|   0  43.0 |1773  2471 |2.02 1.17 0.75|2.0   0   0|   0     0 |   0     0 |  9   35    0   12    0
May 10 20:59:28 ubuntu dstat.sh[73310]: 10-05 20:59:28| 36  18  44   2   0|1262M  935M  203M 5337M| 109k  103k|   0  3864k|   0   198 |3726  5875 |2.18 1.22 0.77|2.0   0 279|   0     0 |   0     0 |  9   34    0   12    0
May 10 20:59:29 ubuntu dstat.sh[73310]: 10-05 20:59:29| 41  29  28   0   0|1312M  885M  203M 5337M|  12k 2000 |   0    36k|   0  9.01 |9506    19k|2.18 1.22 0.77|6.0   0 623|   0     0 |   0     0 |  9   34    0   12    0
May 10 20:59:30 ubuntu dstat.sh[73310]: 10-05 20:59:30| 87  13   0   0   0|1436M  761M  203M 5337M|  33k   22k|   0  2040k|   0  17.0 |2011  2539 |2.18 1.22 0.77|7.0   0 145|   0     0 |   0     0 |  9   35    0   12    1
May 10 20:59:31 ubuntu dstat.sh[73310]: 10-05 20:59:31| 85  14   1   0   0|1553M  643M  203M 5338M| 795k  789k|   0   568k|   0  18.0 |9122    19k|2.18 1.22 0.77|7.0   0  33|   0     0 |   0     0 |  9   37    0   12    0
May 10 20:59:32 ubuntu dstat.sh[73310]: 10-05 20:59:32| 85  12   3   0   0|1373M  823M  204M 5338M| 770k  762k|   0  1044k|   0  81.0 |5620    12k|2.18 1.22 0.77|6.0   0  68|   0     0 |   0     0 |  9   35    0   13    0
May 10 20:59:33 ubuntu dstat.sh[73310]: 10-05 20:59:33| 83  16   1   0   0|1391M  805M  204M 5338M| 342k  335k|   0   572k|   0  35.0 |3831  7425 |2.49 1.30 0.80|6.0   0 144|   0     0 |   0     0 |  9   34    0   13    0
May 10 20:59:34 ubuntu dstat.sh[73310]: 10-05 20:59:34| 87  13   0   0   0|1506M  689M  204M 5338M| 561k  552k|   0   628k|   0  28.0 |3893  8326 |2.49 1.30 0.80|8.0   0 127|   0     0 |   0     0 |  9   36    0   13    0
May 10 20:59:35 ubuntu dstat.sh[73310]: 10-05 20:59:35| 92   8   1   0   0|1528M  667M  204M 5338M| 910k  894k|   0   552k|   0  34.0 |4302    12k|2.49 1.30 0.80|8.0   0  17|   0     0 |   0     0 |  9   36    0   13    0
May 10 20:59:36 ubuntu dstat.sh[73310]: 10-05 20:59:36| 76  12  12   0   0|1399M  796M  204M 5339M|1145k 1137k|   0   799k|   0  42.9 |6109    17k|2.49 1.30 0.80|3.0   0 185|   0     0 |   0     0 |  9   36    0   13    0
May 10 20:59:37 ubuntu dstat.sh[73310]: 10-05 20:59:37| 45  10  44   0   0|1273M  921M  204M 5339M| 334k  325k|   0   461k|   0  45.0 |3382  6878 |2.49 1.30 0.80|2.0   0 152|   0     0 |   0     0 |  9   34    0   13    0
May 10 20:59:38 ubuntu dstat.sh[73310]: 10-05 20:59:38| 46   5  49   0   0|1334M  861M  204M 5339M| 122k  114k|   0  1472k|   0  64.0 |1608  2496 |2.45 1.31 0.80|3.0   0   0|   0     0 |   0     0 |  9   35    0   13    0
May 10 20:59:39 ubuntu dstat.sh[73310]: 10-05 20:59:39| 53  14  33   1   0|1321M  873M  204M 5339M| 687k  678k|   0  1848k|   0   131 |5126    13k|2.45 1.31 0.80|4.0   0 330|   0     0 |   0     0 |  9   34    0   14    0
May 10 20:59:40 ubuntu dstat.sh[73310]: 10-05 20:59:40| 72   9  20   0   0|1393M  802M  204M 5339M| 112k  104k|   0  4096B|   0  1.00 |1996  2659 |2.45 1.31 0.80|3.0   0  52|   0     0 |   0     0 |  9   34    1   14    0
May 10 20:59:41 ubuntu dstat.sh[73310]: 10-05 20:59:41| 59   6  33   1   0|1335M  859M  204M 5340M| 941k  934k|   0   800k|   0  73.0 |5874    14k|2.45 1.31 0.80|3.0   0  70|   0     0 |   0     0 |  9   34    0   13    0
May 10 20:59:42 ubuntu dstat.sh[73310]: 10-05 20:59:42| 83  17   1   0   0|1397M  797M  204M 5340M|9355  1877 |   0   216k|   0  12.0 |2021  2791 |2.45 1.31 0.80|4.0   0 197|   0     0 |   0     0 |  9   34    0   13    0
May 10 20:59:43 ubuntu dstat.sh[73310]: 10-05 20:59:43| 73   8  18   1   0|1460M  733M  204M 5340M| 799k  790k|   0  5919k|   0   132 |4251    10k|2.41 1.32 0.81|6.0 1.0   0|   0     0 |   0     0 |  9   37    1   14    0
May 10 20:59:44 ubuntu dstat.sh[73310]: 10-05 20:59:44| 76  13  10   0   0|1404M  789M  204M 5340M| 976k  968k|   0   754k|   0  62.1 |4793    15k|2.41 1.32 0.81|5.0   0 206|   0     0 |   0     0 |  9   34    0   15    0
May 10 20:59:45 ubuntu dstat.sh[73310]: 10-05 20:59:45| 70  11  19   0   0|1389M  804M  204M 5340M| 123k  117k|   0   280k|   0  11.0 |1763  3207 |2.41 1.32 0.81|3.0   0 123|   0     0 |   0     0 |  9   35    0   15    0
May 10 20:59:46 ubuntu dstat.sh[73310]: 10-05 20:59:46| 62  16  21   1   0|1321M  872M  204M 5341M| 858k  850k|   0   908k|   0  65.0 |6022    13k|2.41 1.32 0.81|5.0   0 253|   0     0 |   0     0 |  9   35    0   16    0
May 10 20:59:47 ubuntu dstat.sh[73310]: 10-05 20:59:47| 76  11  11   0   0|1392M  800M  204M 5341M| 309k  303k|   0   352k|   0  15.0 |2620  4796 |2.41 1.32 0.81|3.0   0  52|   0     0 |   0     0 |  9   34    0   16    0
May 10 20:59:48 ubuntu dstat.sh[73310]: 10-05 20:59:48| 63  13  24   0   0|1352M  840M  204M 5341M| 940k  934k|   0  5919k|   0   219 |6648    15k|2.54 1.37 0.83|5.0   0 221|   0     0 |   0     0 |  9   35    0   17    0
May 10 20:59:49 ubuntu dstat.sh[73310]: 10-05 20:59:49| 73  12  14   0   0|1362M  830M  204M 5341M| 153k  146k|   0   332k|   0  15.0 |2564  3775 |2.54 1.37 0.83|3.0   0  71|   0     0 |   0     0 |  9   34    0   17    0
May 10 20:59:50 ubuntu dstat.sh[73310]: 10-05 20:59:50| 61   7  31   0   0|1401M  791M  204M 5341M| 768k  761k|   0   517k|   0  44.1 |4464    10k|2.54 1.37 0.83|3.0   0   0|   0     0 |   0     0 |  9   36    0   20    0
May 10 20:59:51 ubuntu dstat.sh[73310]: 10-05 20:59:51| 65  11  24   0   0|1332M  860M  204M 5341M| 156k  148k|   0   392k|   0  32.0 |2774  4620 |2.54 1.37 0.83|3.0   0 117|   0     0 |   0     0 |  9   34    0   18    0
May 10 20:59:52 ubuntu dstat.sh[73310]: 10-05 20:59:52| 61   9  28   0   0|1402M  790M  204M 5341M| 435k  425k|   0   440k|   0  32.0 |3156  5891 |2.54 1.37 0.83|3.0   0 2.0|   0     0 |   0     0 |  9   36    0   19    0
May 10 20:59:53 ubuntu dstat.sh[73310]: 10-05 20:59:53| 65  21  13   0   0|1302M  890M  204M 5341M| 484k  468k|   0    26M|   0   173 |4070  9206 |2.82 1.44 0.86|6.0   0 386|   0     0 |   0     0 |  9   34    0   20    0
May 10 20:59:54 ubuntu dstat.sh[73310]: 10-05 20:59:54| 86  13   0   0   0|1468M  724M  204M 5341M| 144k  136k|   0   480k|   0  20.0 |2124  3318 |2.82 1.44 0.86|7.0   0 122|   0     0 |   0     0 |  9   35    0   20    0
May 10 20:59:55 ubuntu dstat.sh[73310]: 10-05 20:59:55| 83  15   0   0   0|1350M  841M  204M 5342M| 570k  563k|   0  1016k|   0  67.0 |5386    10k|2.82 1.44 0.86|7.0   0 229|   0     0 |   0     0 |  9   34    0   20    0
May 10 20:59:56 ubuntu dstat.sh[73310]: 10-05 20:59:56| 85  15   0   0   0|1455M  737M  204M 5342M| 299k  292k|   0   668k|   0  34.0 |4116  7421 |2.82 1.44 0.86|6.0   0 209|   0     0 |   0     0 |  9   34    0   20    0
May 10 20:59:57 ubuntu dstat.sh[73310]: 10-05 20:59:57| 86  13   1   0   0|1495M  696M  204M 5342M| 944k  936k|   0   855k|   0  44.0 |5336    13k|2.82 1.44 0.86|6.0   0 165|   0     0 |   0     0 |  9   36    0   20    0
May 10 20:59:58 ubuntu dstat.sh[73310]: 10-05 20:59:58| 81  15   4   0   0|1344M  847M  204M 5342M|1082k 1076k|   0    37M|   0   142 |5709    15k|2.99 1.50 0.88|5.0   0 318|   0     0 |   0     0 |  9   36    0   20    0
May 10 20:59:59 ubuntu dstat.sh[73310]: 10-05 20:59:59| 44  22  33   0   1|1278M  913M  204M 5343M| 816k  808k|   0   665k|   0  32.1 |4752    13k|2.99 1.50 0.88|2.0   0 581|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:00:00 ubuntu dstat.sh[73310]: 10-05 21:00:00| 17  21  62   0   0|1213M  978M  204M 5343M|9540  1886 |   0   208k|   0  8.99 |2753  4145 |2.99 1.50 0.88|1.0   0 448|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:00:01 ubuntu dstat.sh[73310]: 10-05 21:00:01| 23  28  47   0   0|1256M  934M  204M 5343M|  10k 1784 |   0   228k|   0  17.0 |2893  5415 |2.99 1.50 0.88|5.0   0 653|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:00:02 ubuntu dstat.sh[73310]: 10-05 21:00:02| 77  23   0   0   0|1422M  769M  204M 5343M|  87k   79k|   0   713k|   0  40.0 |2360  5517 |2.99 1.50 0.88|7.0   0 515|   0     0 |   0     0 |  9   36    0   21    0
May 10 21:00:03 ubuntu dstat.sh[73310]: 10-05 21:00:03| 83  15   2   0   0|1409M  781M  204M 5343M| 832k  824k|   0  2176k|   0   107 |4957    12k|3.15 1.56 0.90|5.0 1.0 158|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:00:04 ubuntu dstat.sh[73310]: 10-05 21:00:04| 83  15   1   0   0|1365M  825M  204M 5343M| 570k  562k|   0   756k|   0  51.0 |3577  9005 |3.15 1.56 0.90|5.0   0 188|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:00:05 ubuntu dstat.sh[73310]: 10-05 21:00:05| 89  10   0   0   0|1496M  693M  204M 5344M|1021k 1011k|   0   668k|   0  35.0 |3198    11k|3.15 1.56 0.90|5.0   0  26|   0     0 |   0     0 |  9   36    0   21    0
May 10 21:00:06 ubuntu dstat.sh[73310]: 10-05 21:00:06| 73   9  17   0   0|1485M  703M  204M 5344M|1383k 1371k|   0   628k|   0  60.0 |5579    17k|3.15 1.56 0.90|3.0   0  32|   0     0 |   0     0 |  9   38    0   27    0
May 10 21:00:07 ubuntu dstat.sh[73310]: 10-05 21:00:07| 78  12  11   0   0|1420M  769M  204M 5344M|1053k 1045k|   0   776k|   0  70.0 |5746    15k|3.15 1.56 0.90|6.0   0  97|   0     0 |   0     0 |  9   35    0   28    0
May 10 21:00:08 ubuntu dstat.sh[73310]: 10-05 21:00:08| 87   9   1   0   0|1402M  787M  204M 5345M| 837k  826k|   0   742k|   0  59.8 |3878    11k|3.38 1.64 0.93|6.0   0  48|   0     0 |   0     0 |  9   35    0   28    0
May 10 21:00:09 ubuntu dstat.sh[73310]: 10-05 21:00:09| 86  12   2   0   0|1504M  684M  204M 5345M| 914k  905k|   0   659k|   0  35.1 |5529    14k|3.38 1.64 0.93|7.0   0  19|   0     0 |   0     0 |  9   37    0   29    0
May 10 21:00:10 ubuntu dstat.sh[73310]: 10-05 21:00:10| 74  11  15   0   0|1490M  697M  204M 5345M|1285k 1278k|   0   559k|   0  44.9 |6911    18k|3.38 1.64 0.93|5.0   0  72|   0     0 |   0     0 |  9   38    0   28    0
May 10 21:00:11 ubuntu dstat.sh[73310]: 10-05 21:00:11| 64   9  25   0   0|1525M  662M  204M 5346M|1199k 1189k|   0   595k|   0  53.9 |7900    16k|3.38 1.64 0.93|4.0   0   0|   0     0 |   0     0 |  9   38    0   33    0
May 10 21:00:12 ubuntu dstat.sh[73310]: 10-05 21:00:12| 76  13  11   0   0|1461M  726M  204M 5347M|1199k 1182k|   0   676k|   0  47.0 |6123    14k|3.38 1.64 0.93|6.0   0 133|   0     0 |   0     0 |  9   36    0   34    0
May 10 21:00:13 ubuntu dstat.sh[73310]: 10-05 21:00:13| 82  15   3   0   0|1441M  744M  204M 5349M|1110k 1103k|   0   630k|   0  38.1 |5708    15k|3.51 1.69 0.95|8.0   0 115|   0     0 |   0     0 |  9   36    0   35    0
May 10 21:00:14 ubuntu dstat.sh[73310]: 10-05 21:00:14| 86  12   2   0   0|1498M  686M  204M 5349M| 854k  847k|   0    10M|   0   215 |5681    11k|3.51 1.69 0.95|5.0   0  32|   0     0 |   0     0 |  9   36    0   35    0
May 10 21:00:15 ubuntu dstat.sh[73310]: 10-05 21:00:15| 86  10   2   0   0|1503M  681M  204M 5349M| 909k  901k|   0   688k|   0  46.0 |4122    13k|3.51 1.69 0.95|5.0   0  68|   0     0 |   0     0 |  9   34    0   39    0
May 10 21:00:16 ubuntu dstat.sh[73310]: 10-05 21:00:16| 83  15   1   0   0|1477M  706M  204M 5349M| 512k  506k|   0   648k|   0  30.0 |4033    12k|3.51 1.69 0.95|6.0   0 178|   0     0 |   0     0 |  9   35    0   38    0
May 10 21:00:17 ubuntu dstat.sh[73310]: 10-05 21:00:17| 82  10   8   0   0|1528M  655M  204M 5350M| 989k  982k|   0   744k|   0  54.0 |5402    14k|3.51 1.69 0.95|5.0   0   0|   0     0 |   0     0 |  9   37    0   42    0
May 10 21:00:18 ubuntu dstat.sh[73310]: 10-05 21:00:18| 78  14   7   0   0|1408M  775M  204M 5350M|1124k 1115k|   0   901k|   0  71.0 |6269    15k|3.51 1.69 0.95|7.0   0 181|   0     0 |   0     0 |  9   35    0   41    0
May 10 21:00:19 ubuntu dstat.sh[73310]: 10-05 21:00:19| 86  13   1   0   0|1431M  752M  204M 5350M| 563k  556k|   0  2496k|   0   118 |4161  8368 |3.79 1.78 0.98|5.0   0  46|   0     0 |   0     0 |  9   34    0   41    0
May 10 21:00:20 ubuntu dstat.sh[73310]: 10-05 21:00:20| 87  10   2   0   0|1469M  713M  204M 5350M| 910k  902k|   0   684k|   0  36.8 |5430    11k|3.79 1.78 0.98|5.0   0  65|   0     0 |   0     0 |  9   35    0   42    0
May 10 21:00:21 ubuntu dstat.sh[73310]: 10-05 21:00:21| 85  12   3   0   0|1449M  732M  204M 5351M|1084k 1074k|   0   732k|   0  41.2 |5578    14k|3.79 1.78 0.98|6.0   0  91|   0     0 |   0     0 |  9   36    0   42    0
May 10 21:00:22 ubuntu dstat.sh[73310]: 10-05 21:00:22| 83  13   3   0   1|1402M  780M  204M 5351M|1235k 1227k|   0   808k|   0  63.0 |4861    14k|3.79 1.78 0.98|5.0   0 133|   0     0 |   0     0 |  9   36    0   42    0
May 10 21:00:23 ubuntu dstat.sh[73310]: 10-05 21:00:23| 83  13   3   0   0|1406M  775M  204M 5351M| 737k  722k|   0   824k|   0  63.0 |5108    11k|3.79 1.78 0.98|5.0   0 123|   0     0 |   0     0 |  9   34    0   42    0
May 10 21:00:24 ubuntu dstat.sh[73310]: 10-05 21:00:24| 84  12   4   0   0|1453M  728M  204M 5352M| 843k  834k|   0   696k|   0  42.0 |5519    11k|3.81 1.82 1.00|4.0   0  69|   0     0 |   0     0 |  9   36    0   41    0
