-- Logs begin at Mon 2023-04-17 16:57:53 UTC, end at Mon 2023-04-17 19:36:10 UTC. --
Apr 17 18:57:48 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 18:57:49 ubuntu dstat.sh[73034]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Apr 17 18:57:49 ubuntu dstat.sh[73034]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 17 18:58:24 ubuntu dstat.sh[73034]: 17-04 18:58:24| 29  10  62   0   0|1203M 1282M  174M 5098M| 160k   64k|   0    12k|   0  3.01 |2690  7675 |1.04 0.84 0.66|2.0   0 182|   0     0 |   0     0 |  9   32    0    8    0
Apr 17 18:58:25 ubuntu dstat.sh[73034]: 17-04 18:58:25| 44   7  49   0   0|1295M 1190M  174M 5098M| 109k 3801 |   0     0 |   0     0 |1339  1420 |1.11 0.86 0.66|2.0   0  11|   0     0 |   0     0 |  9   32    0    8    0
Apr 17 18:58:26 ubuntu dstat.sh[73034]: 17-04 18:58:26| 45   6  47   0   0|1328M 1157M  174M 5099M| 848k  452k|  28k  663k|2.00  23.0 |3810  7565 |1.11 0.86 0.66|3.0   0 2.0|   0     0 |   0     0 |  9   38    0    9    0
Apr 17 18:58:27 ubuntu dstat.sh[73034]: 17-04 18:58:27| 55  19  25   0   0|1307M 1177M  174M 5100M|1060k  281k|   0   296k|   0  40.0 |4864  8750 |1.11 0.86 0.66|5.0   0 448|   0     0 |   0     0 |  9   36    0   10    0
Apr 17 18:58:28 ubuntu dstat.sh[73034]: 17-04 18:58:28| 86  14   0   0   0|1468M 1014M  174M 5101M|1315k  138k|   0   485k|   0  17.0 |3448  3818 |1.11 0.86 0.66|6.0   0 137|   0     0 |   0     0 |  9   37    0   10    0
Apr 17 18:58:29 ubuntu dstat.sh[73034]: 17-04 18:58:29| 89  10   1   0   0|1442M 1039M  174M 5103M|2224k  645k|   0  1052k|   0  68.0 |5631  9734 |1.11 0.86 0.66|5.0   0  71|   0     0 |   0     0 |  9   37    0   10    0
Apr 17 18:58:30 ubuntu dstat.sh[73034]: 17-04 18:58:30| 54  11  33   0   0|1219M 1260M  174M 5105M|2565k  595k|   0  1010k|   0  59.9 |7274    12k|1.10 0.86 0.67|2.0   0 194|   0     0 |   0     0 |  9   36    0   10    0
Apr 17 18:58:31 ubuntu dstat.sh[73034]: 17-04 18:58:31| 24   8  67   0   0|1268M 1209M  174M 5107M|2783k   69k|   0  1126k|   0  15.0 |5629  5937 |1.10 0.86 0.67|2.0   0  54|   0     0 |   0     0 |  9   36    0   10    0
Apr 17 18:58:32 ubuntu dstat.sh[73034]: 17-04 18:58:32| 29   7  63   0   0|1282M 1190M  174M 5111M|4714k  310k|   0   494k|   0  26.9 |8101  9249 |1.10 0.86 0.67|3.0   0   0|   0     0 |   0     0 |  9   36    0   11    0
Apr 17 18:58:33 ubuntu dstat.sh[73034]: 17-04 18:58:33| 32   9  59   0   0|1261M 1206M  174M 5116M|5820k   96k|   0   826k|   0  44.1 |8967  9888 |1.10 0.86 0.67|2.0   0  70|   0     0 |   0     0 |  9   36    0   11    0
Apr 17 18:58:34 ubuntu dstat.sh[73034]: 17-04 18:58:34| 34   9  58   0   0|1288M 1173M  174M 5122M|6918k  308k|   0   304k|   0  13.0 |  11k   13k|1.10 0.86 0.67|3.0   0 3.0|   0     0 |   0     0 |  9   37    0   11    0
Apr 17 18:58:35 ubuntu dstat.sh[73034]: 17-04 18:58:35| 67  18  11   0   0|1227M 1230M  174M 5126M|  22k   13k|   0  4108k|   0  75.0 |  14k   35k|1.10 0.86 0.67|2.0 1.0 424|   0     0 |   0     0 |  9   36    0   11    0
Apr 17 18:58:36 ubuntu dstat.sh[73034]: 17-04 18:58:36| 54  31  15   1   0|1312M 1133M  175M 5135M|  12k 2019 |   0    26M|   0  66.1 |2621  5039 |1.10 0.86 0.67|5.0   0 616|   0     0 |   0     0 |  9   34    0   12    0
Apr 17 18:58:37 ubuntu dstat.sh[73034]: 17-04 18:58:37| 87  12   0   0   0|1459M  986M  175M 5135M| 299k  290k|   0  1039k|   0  21.0 |3563  5598 |1.10 0.86 0.67|6.0   0 129|   0     0 |   0     0 |  9   36    0   12    0
Apr 17 18:58:38 ubuntu dstat.sh[73034]: 17-04 18:58:38| 90   9   1   0   0|1475M  971M  175M 5135M| 811k  802k|   0  1038k|   0  56.9 |4501    11k|1.10 0.86 0.67|8.0   0 9.0|   0     0 |   0     0 |  9   35    0   12    0
Apr 17 18:58:39 ubuntu dstat.sh[73034]: 17-04 18:58:39| 87  10   1   0   0|1464M  981M  175M 5135M| 793k  784k|   0   914k|   0  63.1 |4511    12k|1.10 0.86 0.67|5.0   0  91|   0     0 |   0     0 |  9   36    0   12    0
Apr 17 18:58:40 ubuntu dstat.sh[73034]: 17-04 18:58:40| 86  13   1   0   0|1465M  980M  175M 5135M| 333k  322k|   0   866k|   0  30.9 |3478  6464 |1.57 0.96 0.70|7.0   0 193|   0     0 |   0     0 |  9   37    0   12    0
Apr 17 18:58:41 ubuntu dstat.sh[73034]: 17-04 18:58:41| 88  11   1   0   0|1574M  870M  175M 5136M|1131k 1121k|   0   941k|   0  38.0 |5737    12k|1.57 0.96 0.70|7.0   0  34|   0     0 |   0     0 |  9   38    0   12    0
Apr 17 18:58:42 ubuntu dstat.sh[73034]: 17-04 18:58:42| 74  11  15   0   0|1431M 1013M  175M 5136M|1061k 1029k|   0   780k|   0  45.0 |6797    13k|1.57 0.96 0.70|2.0   0 150|   0     0 |   0     0 |  9   39    0   12    0
Apr 17 18:58:43 ubuntu dstat.sh[73034]: 17-04 18:58:43| 52  11  35   1   0|1309M 1135M  175M 5136M| 519k  444k|   0   759k|   0  52.0 |3789  8425 |1.57 0.96 0.70|2.0   0 152|   0     0 |   0     0 |  9   36    0   12    0
Apr 17 18:58:44 ubuntu dstat.sh[73034]: 17-04 18:58:44| 55   6  38   0   0|1368M 1074M  175M 5137M| 371k  253k|   0  1335k|   0  25.0 |2280  4285 |1.57 0.96 0.70|3.0   0   0|   0     0 |   0     0 |  9   37    0   12    0
Apr 17 18:58:45 ubuntu dstat.sh[73034]: 17-04 18:58:45| 72  17  10   1   0|1380M 1060M  176M 5139M| 514k  505k|   0   725k|   0  46.1 |3792  8831 |1.84 1.03 0.73|5.0   0 331|   0     0 |   0     0 |  9   37    0    9    0
Apr 17 18:58:46 ubuntu dstat.sh[73034]: 17-04 18:58:46| 82  15   2   0   0|1398M 1044M  176M 5137M| 220k  210k|   0  2085k|   0  24.0 |2634  4513 |1.84 1.03 0.73|4.0   0 193|   0     0 |   0     0 |  9   35    0    9    0
Apr 17 18:58:47 ubuntu dstat.sh[73034]: 17-04 18:58:47| 76  13   9   1   0|1348M 1084M  176M 5146M| 891k  881k|  16k 4116k|1.00   200 |8665    19k|1.84 1.03 0.73|8.0   0 117|   0     0 |   0     0 |  9   34    0   11    0
Apr 17 18:58:48 ubuntu dstat.sh[73034]: 17-04 18:58:48| 87  13   0   0   0|1417M  992M  177M 5165M|9607  1620 |4096B 1020k|1.00  18.0 |2335  3290 |1.84 1.03 0.73|9.0   0 183|   0     0 |   0     0 |  9   34    0   11    0
Apr 17 18:58:49 ubuntu dstat.sh[73034]: 17-04 18:58:49| 87  13   0   0   0|1565M  842M  177M 5167M| 166k  158k|   0  1628k|   0  20.0 |2419  3283 |1.84 1.03 0.73|8.0   0  27|   0     0 |   0     0 |  9   35    0   11    0
Apr 17 18:58:50 ubuntu dstat.sh[73034]: 17-04 18:58:50| 87  13   0   0   0|1624M  780M  177M 5169M| 502k  484k|   0  2240k|   0  84.0 |4140  7830 |2.34 1.15 0.77|8.0   0  11|   0     0 |   0     0 |  9   34    0   11    0
Apr 17 18:58:51 ubuntu dstat.sh[73034]: 17-04 18:58:51| 71  12  16   0   0|1595M  809M  177M 5169M| 861k  854k|   0  1370k|   0  26.0 |5383    11k|2.34 1.15 0.77|2.0   0  57|   0     0 |   0     0 |  9   41    0   12    0
Apr 17 18:58:52 ubuntu dstat.sh[73034]: 17-04 18:58:52| 59  16  23   1   0|1507M  897M  177M 5169M| 323k  291k|   0    11M|   0   492 |4823  7227 |2.34 1.15 0.77|3.0   0 279|   0     0 |   0     0 |  9   38    1   13    0
Apr 17 18:58:53 ubuntu dstat.sh[73034]: 17-04 18:58:53| 73   7  20   0   0|1561M  843M  177M 5170M| 357k  230k|  80k  629k|3.00  13.0 |2588  3824 |2.34 1.15 0.77|3.0   0   0|   0     0 |   0     0 |  9   41    1   13    0
Apr 17 18:58:54 ubuntu dstat.sh[73034]: 17-04 18:58:54| 67  10  21   1   0|1469M  934M  177M 5171M|1037k  903k|   0  1291k|   0  80.9 |5698    14k|2.34 1.15 0.77|6.0   0 117|   0     0 |   0     0 |  9   39    2   14    0
Apr 17 18:58:55 ubuntu dstat.sh[73034]: 17-04 18:58:55| 70  16  15   0   0|1447M  955M  177M 5171M| 192k   81k|   0   276k|   0  8.00 |1960  3238 |2.39 1.18 0.78|3.0   0 188|   0     0 |   0     0 |  9   40    0   14    0
Apr 17 18:58:56 ubuntu dstat.sh[73034]: 17-04 18:58:56| 65   8  27   0   0|1515M  886M  177M 5172M| 822k  531k|   0   661k|   0  33.0 |3329  7466 |2.39 1.18 0.78|4.0   0   0|   0     0 |   0     0 |  9   42    0   17    0
Apr 17 18:58:57 ubuntu dstat.sh[73034]: 17-04 18:58:57| 69  15  13   0   0|1416M  984M  178M 5173M|2294k  638k|   0  2011k|   0  97.8 |6721    11k|2.39 1.18 0.78|4.0   0 291|   0     0 |   0     0 |  9   38    1   15    1
Apr 17 18:58:58 ubuntu dstat.sh[73034]: 17-04 18:58:58| 89  10   1   0   0|1550M  847M  178M 5175M|1367k  175k|   0  2380k|   0  7.00 |3082  3244 |2.39 1.18 0.78|6.0   0 2.0|   0     0 |   0     0 |  9   39    0   15    3
Apr 17 18:58:59 ubuntu dstat.sh[73034]: 17-04 18:58:59| 78  13   9   1   0|1376M 1021M  178M 5176M| 793k  734k|   0   966k|   0  52.1 |5857    12k|2.39 1.18 0.78|4.0   0 121|   0     0 |   0     0 |  9   37    1   16    2
Apr 17 18:59:00 ubuntu dstat.sh[73034]: 17-04 18:59:00| 70   8  23   0   0|1506M  891M  178M 5176M| 270k   61k|   0   856k|   0  14.0 |2129  2146 |2.44 1.21 0.79|4.0   0 4.0|   0     0 |   0     0 |  9   38    0   16    2
Apr 17 18:59:01 ubuntu dstat.sh[73034]: 17-04 18:59:01| 78  10  11   1   0|1485M  911M  178M 5177M|1026k  774k|   0  1625k|   0  70.1 |5584    12k|2.44 1.21 0.79|6.0   0  99|   0     0 |   0     0 |  9   38    1   18    2
Apr 17 18:59:02 ubuntu dstat.sh[73034]: 17-04 18:59:02| 85  14   0   0   0|1507M  888M  178M 5178M| 536k  107k|   0   840k|   0  28.0 |2925  4116 |2.44 1.21 0.79|5.0   0 245|   0     0 |   0     0 |  9   38    0   19    2
Apr 17 18:59:03 ubuntu dstat.sh[73034]: 17-04 18:59:03| 83  15   1   0   0|1609M  785M  178M 5179M|1017k  573k|   0  1764k|   0  54.0 |5183  9273 |2.44 1.21 0.79|6.0   0 155|   0     0 |   0     0 |  9   40    0   19    2
Apr 17 18:59:04 ubuntu dstat.sh[73034]: 17-04 18:59:04| 85  15   0   0   0|1588M  802M  178M 5183M|2278k  136k|   0  1540k|   0  69.0 |5274  5716 |2.44 1.21 0.79|6.0   0 252|   0     0 |   0     0 |  9   39    0   19    2
Apr 17 18:59:05 ubuntu dstat.sh[73034]: 17-04 18:59:05| 86  14   1   0   0|1579M  806M  178M 5187M|2456k  404k|   0  4708k|   0  41.0 |6448  8610 |2.72 1.29 0.82|6.0   0 127|   0     0 |   0     0 |  9   41    0   19    2
Apr 17 18:59:06 ubuntu dstat.sh[73034]: 17-04 18:59:06| 81  15   3   0   0|1538M  842M  178M 5191M|3371k 1122k|   0  2443k|   0  59.9 |8405    15k|2.72 1.29 0.82|6.0   0 191|   0     0 |   0     0 |  9   36    0   21    2
Apr 17 18:59:07 ubuntu dstat.sh[73034]: 17-04 18:59:07| 73  19   6   0   0|1432M  948M  178M 5192M| 605k  471k|   0    12M|   0  67.0 |4352    10k|2.72 1.29 0.82|6.0   0 518|   0     0 |   0     0 |  9   37    0   22    2
Apr 17 18:59:08 ubuntu dstat.sh[73034]: 17-04 18:59:08| 63  19  17   0   0|1393M  987M  178M 5192M|1065k  828k|   0  1328k|   0  31.0 |5077    13k|2.72 1.29 0.82|4.0   0 542|   0     0 |   0     0 |  9   37    0   22    2
Apr 17 18:59:09 ubuntu dstat.sh[73034]: 17-04 18:59:09| 32  13  53   1   0|1329M 1049M  178M 5193M| 617k  469k|   0   919k|   0  25.0 |3795  8651 |2.72 1.29 0.82|1.0   0 287|   0     0 |   0     0 |  9   36    0   23    2
Apr 17 18:59:10 ubuntu dstat.sh[73034]: 17-04 18:59:10| 28  24  46   1   0|1317M 1061M  178M 5193M| 177k 9713 |   0   694k|   0  19.0 |3173  5618 |2.83 1.33 0.84|4.0   0 670|   0     0 |   0     0 |  9   36    0   23    2
Apr 17 18:59:11 ubuntu dstat.sh[73034]: 17-04 18:59:11| 77  22   1   0   0|1464M  914M  178M 5194M| 142k   90k|   0   904k|   0  15.0 |2266  4943 |2.83 1.33 0.84|7.0   0 477|   0     0 |   0     0 |  9   37    0   23    2
Apr 17 18:59:12 ubuntu dstat.sh[73034]: 17-04 18:59:12| 86  12   1   0   0|1506M  871M  178M 5194M| 942k  801k|   0  1716k|   0  70.0 |4080    12k|2.83 1.33 0.84|5.0   0 177|   0     0 |   0     0 |  9   37    0   23    2
Apr 17 18:59:13 ubuntu dstat.sh[73034]: 17-04 18:59:13| 85  13   2   0   0|1446M  931M  178M 5194M| 403k  370k|   0  1708k|   0  70.0 |3793  7499 |2.83 1.33 0.84|5.0   0 165|   0     0 |   0     0 |  9   37    0   23    2
Apr 17 18:59:14 ubuntu dstat.sh[73034]: 17-04 18:59:14| 85  13   2   0   0|1499M  877M  178M 5195M| 713k  646k|   0  1579k|   0  52.7 |5627    11k|2.83 1.33 0.84|5.0   0 107|   0     0 |   0     0 |  9   38    0   24    2
Apr 17 18:59:15 ubuntu dstat.sh[73034]: 17-04 18:59:15| 79  10  10   0   0|1574M  802M  178M 5195M|1206k 1138k|   0  1243k|   0  49.3 |7045    15k|2.92 1.38 0.85|4.0   0 1.0|   0     0 |   0     0 |  9   39    0   24    2
Apr 17 18:59:16 ubuntu dstat.sh[73034]: 17-04 18:59:16| 71   8  19   0   0|1546M  829M  178M 5196M|1349k 1316k|   0  1299k|   0  74.0 |7243    17k|2.92 1.38 0.85|3.0   0  32|   0     0 |   0     0 |  9   40    0   25    2
Apr 17 18:59:17 ubuntu dstat.sh[73034]: 17-04 18:59:17| 82  12   4   0   0|1435M  940M  178M 5196M| 987k  880k|   0  1663k|   0  90.9 |4445    13k|2.92 1.38 0.85|6.0   0 131|   0     0 |   0     0 |  9   37    0   25    2
Apr 17 18:59:18 ubuntu dstat.sh[73034]: 17-04 18:59:18| 88  11   1   0   0|1513M  862M  179M 5197M| 584k  524k|   0    16M|   0   111 |3827  8046 |2.92 1.38 0.85|5.0   0  34|   0     0 |   0     0 |  9   36    0   25    2
Apr 17 18:59:19 ubuntu dstat.sh[73034]: 17-04 18:59:19| 82   9   9   0   0|1587M  785M  179M 5198M|1756k 1098k|   0  1664k|   0  49.1 |6050    15k|2.92 1.38 0.85|5.0   0 1.0|   0     0 |   0     0 |  9   40    0   25    2
Apr 17 18:59:20 ubuntu dstat.sh[73034]: 17-04 18:59:20| 67  10  22   1   0|1564M  807M  179M 5201M|2161k 1252k|   0  1952k|   0  51.0 |8303    17k|3.01 1.42 0.87|3.0   0  75|   0     0 |   0     0 |  9   40    0   28    2
Apr 17 18:59:21 ubuntu dstat.sh[73034]: 17-04 18:59:21| 69   7  24   0   0|1590M  779M  179M 5202M|1929k 1318k|   0  1519k|   0  53.0 |6883    15k|3.01 1.42 0.87|2.0 1.0 1.0|   0     0 |   0     0 |  9   41    0   31    2
Apr 17 18:59:22 ubuntu dstat.sh[73034]: 17-04 18:59:22| 77  10  13   0   0|1503M  865M  179M 5202M|1176k 1083k|   0  1237k|   0  68.0 |6172    15k|3.01 1.42 0.87|6.0   0  51|   0     0 |   0     0 |  9   38    0   31    2
Apr 17 18:59:23 ubuntu dstat.sh[73034]: 17-04 18:59:23| 80  17   2   0   0|1479M  887M  179M 5205M| 869k  823k|   0    30M|   0   395 |5552    11k|3.01 1.42 0.87|7.0   0 188|   0     0 |   0     0 |  9   38    0   32    2
Apr 17 18:59:24 ubuntu dstat.sh[73034]: 17-04 18:59:24| 88  11   0   0   0|1569M  795M  179M 5205M| 921k  813k|   0  1747k|   0  60.0 |4095    16k|3.01 1.42 0.87|6.0   0  74|   0     0 |   0     0 |  9   38    0   33    2
Apr 17 18:59:25 ubuntu dstat.sh[73034]: 17-04 18:59:25| 84  11   4   0   0|1476M  887M  179M 5207M|1056k  925k|   0  1272k|   0  52.0 |4867    15k|3.25 1.50 0.90|6.0   0  81|   0     0 |   0     0 |  9   37    0   34    2
Apr 17 18:59:26 ubuntu dstat.sh[73034]: 17-04 18:59:26| 84  14   2   0   0|1477M  884M  179M 5209M|1596k  751k|   0  1344k|   0  36.0 |5406    12k|3.25 1.50 0.90|6.0   0 137|   0     0 |   0     0 |  9   37    0   33    2
