-- Logs begin at Wed 2023-05-10 20:18:48 UTC, end at Wed 2023-05-10 21:21:05 UTC. --
May 10 21:08:46 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 21:08:46 ubuntu dstat.sh[73395]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 21:08:46 ubuntu dstat.sh[73395]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 21:09:25 ubuntu dstat.sh[73395]: 10-05 21:09:25| 78  18   4   0   0|1396M  800M  205M 5337M| 623k  593k|   0  1831k|   0  80.9 |6077    25k|1.67 1.17 0.77|6.0   0 210|   0     0 |   0     0 |  9   34    0   11    0
May 10 21:09:26 ubuntu dstat.sh[73395]: 10-05 21:09:26| 45  10  43   0   0|1279M  916M  205M 5338M| 165k  155k|   0  4514k|   0   116 |4925  9456 |1.78 1.20 0.78|3.0   0 120|   0     0 |   0     0 |  9   34    0   11    0
May 10 21:09:27 ubuntu dstat.sh[73395]: 10-05 21:09:27| 47   6  45   0   0|1335M  860M  205M 5338M|  22k   13k|   0  1125k|   0  22.9 |8622    18k|1.78 1.20 0.78|5.0   0 7.0|   0     0 |   0     0 |  9   35    0   11    0
May 10 21:09:28 ubuntu dstat.sh[73395]: 10-05 21:09:28| 43   9  48   1   0|1239M  957M  205M 5338M| 204k  197k|   0  1010k|   0  47.1 |2839  4686 |1.78 1.20 0.78|2.0   0  78|   0     0 |   0     0 |  9   34    0   11    0
May 10 21:09:29 ubuntu dstat.sh[73395]: 10-05 21:09:29| 43   7  48   0   0|1281M  914M  205M 5338M|  11k 1619 |   0   480k|   0  19.0 |1404  1499 |1.78 1.20 0.78|2.0   0  12|   0     0 |   0     0 |  9   34    0   11    0
May 10 21:09:30 ubuntu dstat.sh[73395]: 10-05 21:09:30| 46   4  49   1   0|1304M  891M  205M 5338M| 214k  206k|   0   892k|   0  57.0 |2409  4446 |1.78 1.20 0.78|2.0   0 4.0|   0     0 |   0     0 |  9   34    0   13    0
May 10 21:09:31 ubuntu dstat.sh[73395]: 10-05 21:09:31| 29  20  49   2   0|1207M  988M  205M 5338M|7804  1672 |   0  3121k|   0   175 |3215  4920 |2.12 1.28 0.81|3.0   0 424|   0     0 |   0     0 |  9   34    0   13    0
May 10 21:09:32 ubuntu dstat.sh[73395]: 10-05 21:09:32| 33  28  39   0   0|1286M  909M  205M 5338M|7673  1715 |   0    48k|   0  12.0 |2711  5054 |2.12 1.28 0.81|5.0   0 645|   0     0 |   0     0 |  9   34    0   13    0
May 10 21:09:33 ubuntu dstat.sh[73395]: 10-05 21:09:33| 89  11   0   0   1|1479M  716M  205M 5338M| 129k  122k|   0   320k|   0  10.0 |2285  2906 |2.12 1.28 0.81|5.0   0  28|   0     0 |   0     0 |  9   36    0   13    0
May 10 21:09:34 ubuntu dstat.sh[73395]: 10-05 21:09:34| 73   8  18   0   0|1515M  679M  205M 5338M|1271k 1261k|   0   668k|   0  63.0 |6760    17k|2.12 1.28 0.81|3.0 1.0   0|   0     0 |   0     0 |  9   38    0   17    0
May 10 21:09:35 ubuntu dstat.sh[73395]: 10-05 21:09:35| 82  15   3   0   0|1354M  841M  205M 5338M| 514k  506k|   0   732k|   0  78.0 |4632  9962 |2.12 1.28 0.81|6.0   0 241|   0     0 |   0     0 |  9   34    0   17    0
May 10 21:09:36 ubuntu dstat.sh[73395]: 10-05 21:09:36| 88  12   0   0   0|1519M  675M  205M 5338M| 467k  458k|   0  3232k|   0   222 |3195  5922 |2.43 1.36 0.84|7.0   0  80|   0     0 |   0     0 |  9   36    0   18    0
May 10 21:09:37 ubuntu dstat.sh[73395]: 10-05 21:09:37| 79  10   9   0   0|1519M  675M  205M 5339M|1324k 1316k|   0   688k|   0  47.0 |6650    15k|2.43 1.36 0.84|4.0   0  50|   0     0 |   0     0 |  9   38    0   20    0
May 10 21:09:38 ubuntu dstat.sh[73395]: 10-05 21:09:38| 67  10  23   0   0|1290M  904M  205M 5339M|1122k 1106k|   0   835k|   0  69.9 |6576    16k|2.43 1.36 0.84|3.0   0 187|   0     0 |   0     0 |  9   34    0   22    0
May 10 21:09:39 ubuntu dstat.sh[73395]: 10-05 21:09:39| 45   8  47   0   0|1318M  875M  205M 5339M|  63k   52k|   0   164k|   0  11.0 |1933  2558 |2.43 1.36 0.84|2.0   0  65|   0     0 |   0     0 |  9   34    0   22    0
May 10 21:09:40 ubuntu dstat.sh[73395]: 10-05 21:09:40| 44  12  42   0   0|1285M  909M  205M 5339M| 463k  455k|   0   716k|   0  57.0 |4576  8853 |2.43 1.36 0.84|4.0   0 246|   0     0 |   0     0 |  9   35    0   22    0
May 10 21:09:41 ubuntu dstat.sh[73395]: 10-05 21:09:41| 76  12  12   0   0|1367M  826M  205M 5339M| 293k  287k|   0  1083k|   0  25.0 |3505  5692 |2.55 1.41 0.85|3.0   0 136|   0     0 |   0     0 |  9   34    0   22    0
May 10 21:09:42 ubuntu dstat.sh[73395]: 10-05 21:09:42| 61   6  31   0   0|1397M  796M  205M 5340M| 884k  876k|   0   764k|   0  56.0 |5210    12k|2.55 1.41 0.85|4.0   0 2.0|   0     0 |   0     0 |  9   35    0   19    0
May 10 21:09:43 ubuntu dstat.sh[73395]: 10-05 21:09:43| 74  17   8   0   0|1364M  828M  205M 5340M| 183k  175k|   0   469k|   0  37.1 |2865  5371 |2.55 1.41 0.85|5.0   0 265|   0     0 |   0     0 |  9   34    0   19    0
May 10 21:09:44 ubuntu dstat.sh[73395]: 10-05 21:09:44| 81   9   9   0   0|1460M  732M  205M 5340M| 705k  697k|   0   544k|   0  29.0 |4171  9425 |2.55 1.41 0.85|3.0   0   0|   0     0 |   0     0 |  9   38    0   20    0
May 10 21:09:45 ubuntu dstat.sh[73395]: 10-05 21:09:45| 63  16  21   0   0|1316M  876M  205M 5341M|1045k 1038k|   0   916k|   0  82.0 |5619    16k|2.55 1.41 0.85|4.0   0 277|   0     0 |   0     0 |  9   35    0   21    0
May 10 21:09:46 ubuntu dstat.sh[73395]: 10-05 21:09:46| 69  11  17   1   0|1396M  796M  205M 5341M|  98k   88k|   0    11M|   0   370 |2684  3008 |2.67 1.45 0.87|3.0   0  52|   0     0 |   0     0 |  9   34    0   21    0
May 10 21:09:47 ubuntu dstat.sh[73395]: 10-05 21:09:47| 61  12  27   1   0|1345M  847M  205M 5341M|1030k 1024k|   0   993k|   0  72.0 |5903    15k|2.67 1.45 0.87|6.0 1.0 219|   0     0 |   0     0 |  9   35    0   25    0
May 10 21:09:48 ubuntu dstat.sh[73395]: 10-05 21:09:48| 74  11  15   0   0|1379M  812M  205M 5341M| 124k  118k|   0   236k|   0  14.0 |1972  3411 |2.67 1.45 0.87|3.0   0  86|   0     0 |   0     0 |  9   34    0   25    0
May 10 21:09:49 ubuntu dstat.sh[73395]: 10-05 21:09:49| 60  11  30   0   0|1342M  850M  205M 5341M| 926k  919k|   0   736k|   0  52.0 |5636    13k|2.67 1.45 0.87|5.0   0 141|   0     0 |   0     0 |  9   35    0   28    0
May 10 21:09:50 ubuntu dstat.sh[73395]: 10-05 21:09:50| 72  13  14   0   0|1365M  826M  205M 5341M| 213k  207k|   0   319k|   0  18.0 |2221  4874 |2.67 1.45 0.87|3.0   0 151|   0     0 |   0     0 |  9   34    0   28    0
May 10 21:09:51 ubuntu dstat.sh[73395]: 10-05 21:09:51| 61   5  32   1   0|1401M  790M  205M 5341M| 808k  802k|   0    57M|   0   200 |5007    11k|2.70 1.48 0.88|3.0   0   0|   0     0 |   0     0 |  9   36    0   29    0
May 10 21:09:52 ubuntu dstat.sh[73395]: 10-05 21:09:52| 66  10  24   0   0|1331M  860M  205M 5341M|  91k   82k|   0   256k|   0  26.0 |2408  3685 |2.70 1.48 0.88|3.0   0 119|   0     0 |   0     0 |  9   34    0   27    0
May 10 21:09:53 ubuntu dstat.sh[73395]: 10-05 21:09:53| 63   9  27   0   0|1363M  828M  205M 5341M| 611k  603k|   0   644k|   0  45.0 |4342  8563 |2.70 1.48 0.88|3.0   0   0|   0     0 |   0     0 |  9   36    0   30    0
May 10 21:09:54 ubuntu dstat.sh[73395]: 10-05 21:09:54| 76  20   5   0   0|1356M  834M  205M 5342M| 289k  282k|   0   648k|   0  48.0 |3295  7197 |2.70 1.48 0.88|5.0   0 421|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:09:55 ubuntu dstat.sh[73395]: 10-05 21:09:55| 84  16   0   0   0|1519M  671M  205M 5342M| 235k  219k|   0   712k|   0  30.0 |3207  9426 |2.70 1.48 0.88| 10   0 171|   0     0 |   0     0 |  9   35    0   30    0
May 10 21:09:56 ubuntu dstat.sh[73395]: 10-05 21:09:56| 84  15   1   0   0|1367M  823M  205M 5342M| 503k  496k|   0  5788k|   0  87.0 |4844    11k|3.20 1.60 0.93|7.0   0 252|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:09:57 ubuntu dstat.sh[73395]: 10-05 21:09:57| 85  14   0   0   0|1446M  744M  205M 5342M| 308k  300k|   0  1025k|   0  37.0 |3313  6461 |3.20 1.60 0.93|6.0 1.0 130|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:09:58 ubuntu dstat.sh[73395]: 10-05 21:09:58| 83  16   2   0   0|1483M  706M  205M 5342M| 989k  981k|   0   694k|   0  40.9 |4719    13k|3.20 1.60 0.93|5.0   0 191|   0     0 |   0     0 |  9   37    0   30    0
May 10 21:09:59 ubuntu dstat.sh[73395]: 10-05 21:09:59| 78  15   6   0   0|1343M  846M  205M 5343M| 832k  823k|   0   708k|   0  33.0 |4198    12k|3.20 1.60 0.93|4.0   0 342|   0     0 |   0     0 |  9   35    0   30    0
May 10 21:10:00 ubuntu dstat.sh[73395]: 10-05 21:10:00| 51  23  24   0   0|1276M  913M  205M 5343M|1006k  997k|   0   813k|   0  40.0 |6364    16k|3.20 1.60 0.93|4.0   0 571|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:10:01 ubuntu dstat.sh[73395]: 10-05 21:10:01| 12  23  64   0   0|1210M  979M  205M 5343M|  11k 1565 |   0   272k|   0  12.0 |2867  4562 |3.18 1.62 0.94|1.0   0 513|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:10:02 ubuntu dstat.sh[73395]: 10-05 21:10:02| 40  29  30   0   0|1296M  893M  205M 5343M|9199  1621 |   0   308k|   0  22.0 |2664  5884 |3.18 1.62 0.94|6.0   0 744|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:10:03 ubuntu dstat.sh[73395]: 10-05 21:10:03| 82  18   0   0   0|1443M  746M  205M 5343M| 208k  199k|   0   908k|   0  42.0 |3289  5763 |3.18 1.62 0.94|6.0   0 319|   0     0 |   0     0 |  9   37    0   30    0
May 10 21:10:04 ubuntu dstat.sh[73395]: 10-05 21:10:04| 81  15   4   0   0|1360M  829M  205M 5343M| 880k  873k|   0   920k|   0  81.0 |6542    15k|3.18 1.62 0.94|5.0   0 239|   0     0 |   0     0 |  9   35    0   30    0
May 10 21:10:05 ubuntu dstat.sh[73395]: 10-05 21:10:05| 87  12   1   0   0|1381M  807M  205M 5344M| 394k  385k|   0   788k|   0  50.0 |4358  8524 |3.18 1.62 0.94|5.0   0 106|   0     0 |   0     0 |  9   34    0   30    0
May 10 21:10:06 ubuntu dstat.sh[73395]: 10-05 21:10:06| 88   9   1   0   0|1497M  691M  205M 5344M|1079k 1070k|   0   912k|   0  53.0 |5130    13k|3.33 1.68 0.96|7.0   0  33|   0     0 |   0     0 |  9   37    0   30    0
May 10 21:10:07 ubuntu dstat.sh[73395]: 10-05 21:10:07| 65   7  27   0   0|1523M  664M  206M 5344M|1342k 1335k|   0  1104k|   0  75.0 |7174    18k|3.33 1.68 0.96|3.0 1.0   0|   0     0 |   0     0 |  9   38    0   35    0
May 10 21:10:08 ubuntu dstat.sh[73395]: 10-05 21:10:08| 79  11   9   0   0|1421M  766M  206M 5345M|1206k 1199k|   0  1013k|   0  82.1 |5916    17k|3.33 1.68 0.96|5.0   0  83|   0     0 |   0     0 |  9   35    0   35    0
May 10 21:10:09 ubuntu dstat.sh[73395]: 10-05 21:10:09| 87  11   1   0   0|1443M  744M  206M 5345M| 622k  604k|   0   777k|   0  50.8 |4117    10k|3.33 1.68 0.96|6.0   0 112|   0     0 |   0     0 |  9   35    0   35    0
May 10 21:10:10 ubuntu dstat.sh[73395]: 10-05 21:10:10| 85  10   5   0   0|1518M  668M  206M 5345M|1253k 1232k|   0   750k|   0  51.1 |5224    15k|3.33 1.68 0.96|3.0   0 1.0|   0     0 |   0     0 |  9   38    0   36    0
May 10 21:10:11 ubuntu dstat.sh[73395]: 10-05 21:10:11| 62   7  30   0   0|1467M  719M  206M 5346M|1192k 1183k|   0   604k|   0  47.0 |4418    15k|3.38 1.72 0.98|4.0   0  23|   0     0 |   0     0 |  9   38    0   42    0
May 10 21:10:12 ubuntu dstat.sh[73395]: 10-05 21:10:12| 72  11  15   0   0|1453M  733M  206M 5346M|1273k 1264k|   0   708k|   0  50.0 |4343    16k|3.38 1.72 0.98|5.0   0 107|   0     0 |   0     0 |  9   37    0   45    0
May 10 21:10:13 ubuntu dstat.sh[73395]: 10-05 21:10:13| 83  10   5   2   0|1468M  717M  206M 5347M|1059k 1050k|   0   768k|   0  59.0 |5104    14k|3.38 1.72 0.98|6.0   0  32|   0     0 |   0     0 |  9   36    0   46    0
May 10 21:10:14 ubuntu dstat.sh[73395]: 10-05 21:10:14| 81  15   3   0   0|1437M  745M  206M 5349M| 935k  922k|   0   656k|   0  42.0 |5201    13k|3.38 1.72 0.98|5.0   0 157|   0     0 |   0     0 |  9   36    0   44    0
May 10 21:10:15 ubuntu dstat.sh[73395]: 10-05 21:10:15| 88  10   1   0   0|1450M  732M  206M 5349M| 552k  534k|   0   572k|   0  42.0 |2976  8193 |3.38 1.72 0.98|5.0   0  69|   0     0 |   0     0 |  9   35    0   44    0
May 10 21:10:16 ubuntu dstat.sh[73395]: 10-05 21:10:16| 84  11   6   0   0|1466M  716M  206M 5349M|1070k 1063k|   0   720k|   0  55.0 |6488    15k|3.51 1.77 1.00|4.0   0  30|   0     0 |   0     0 |  9   37    0   45    0
May 10 21:10:17 ubuntu dstat.sh[73395]: 10-05 21:10:17| 81  13   4   0   0|1370M  812M  206M 5350M| 911k  906k|   0    11M|   0   289 |5671    13k|3.51 1.77 1.00|7.0   0 202|   0     0 |   0     0 |  9   35    0   45    0
May 10 21:10:18 ubuntu dstat.sh[73395]: 10-05 21:10:18| 89   9   1   0   0|1496M  686M  206M 5350M| 748k  742k|   0   713k|   0  35.9 |4108  8932 |3.51 1.77 1.00|5.0   0  10|   0     0 |   0     0 |  9   37    0   47    0
May 10 21:10:19 ubuntu dstat.sh[73395]: 10-05 21:10:19| 85  12   3   0   1|1464M  717M  206M 5350M|1054k 1048k|   0   739k|   0  56.2 |6180    14k|3.51 1.77 1.00|4.0   0 128|   0     0 |   0     0 |  9   37    0   48    0
May 10 21:10:20 ubuntu dstat.sh[73395]: 10-05 21:10:20| 82  11   5   0   0|1428M  753M  206M 5350M|1034k 1028k|   0   723k|   0  52.9 |4877    14k|3.51 1.77 1.00|4.0   0  69|   0     0 |   0     0 |  9   37    0   49    0
May 10 21:10:21 ubuntu dstat.sh[73395]: 10-05 21:10:21| 85  14   2   0   0|1436M  744M  206M 5351M| 665k  650k|   0   677k|   0  43.1 |4537    10k|3.63 1.83 1.02|5.0   0  76|   0     0 |   0     0 |  9   35    0   49    0
May 10 21:10:22 ubuntu dstat.sh[73395]: 10-05 21:10:22| 86  11   2   0   0|1501M  679M  206M 5351M| 829k  820k|   0   649k|   0  35.9 |4156    10k|3.63 1.83 1.02|7.0   0  47|   0     0 |   0     0 |  9   36    0   50    0
May 10 21:10:23 ubuntu dstat.sh[73395]: 10-05 21:10:23| 82  11   6   0   0|1456M  724M  206M 5351M|1252k 1246k|   0   823k|   0  70.3 |5937    15k|3.63 1.83 1.02|4.0   0 132|   0     0 |   0     0 |  9   37    0   50    0
May 10 21:10:24 ubuntu dstat.sh[73395]: 10-05 21:10:24| 83  13   3   0   0|1424M  756M  206M 5351M| 957k  951k|   0   724k|   0  51.0 |5512    14k|3.63 1.83 1.02|6.0   0 113|   0     0 |   0     0 |  9   37    0   50    0
May 10 21:10:25 ubuntu dstat.sh[73395]: 10-05 21:10:25| 82  15   3   0   0|1378M  802M  206M 5352M| 672k  666k|   0   468k|   0  30.0 |3183    10k|3.63 1.83 1.02|4.0   0 159|   0     0 |   0     0 |  9   35    0   50    0
