-- Logs begin at Fri 2023-05-19 09:40:12 UTC, end at Mon 2023-05-22 11:18:21 UTC. --
May 22 11:04:11 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 22 11:04:11 ubuntu dstat.sh[84686]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 22 11:04:11 ubuntu dstat.sh[84686]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 22 11:04:21 ubuntu dstat.sh[84686]: 22-05 11:04:21| 12   4  66  17   0|1120M 1006M  204M 5405M| 109k   14k|   0  8490k|   0   775 |5859    11k|1.43 1.06 0.70|  0 1.0  10|   0     0 |   0     0 |  9    8    0    9    2
May 22 11:04:22 ubuntu dstat.sh[84686]: 22-05 11:04:22| 11   4  64  20   0|1123M 1001M  205M 5408M| 680k   26k|   0    10M|   0   763 |6016  9424 |1.43 1.06 0.70|  0 1.0  24|   0     0 |   0     0 |  9    8    0    9    2
May 22 11:04:23 ubuntu dstat.sh[84686]: 22-05 11:04:23| 10   4  65  20   0|1126M  995M  205M 5411M| 859k   29k|   0  6882k|   0   690 |6626    10k|1.43 1.06 0.70|2.0 1.0  17|   0     0 |   0     0 |  9    8    0    9    2
May 22 11:04:24 ubuntu dstat.sh[84686]: 22-05 11:04:24| 14   3  62  19   0|1130M  988M  205M 5413M| 251k   18k|   0  7783k|   0   677 |5925  9685 |1.56 1.09 0.71|  0 1.0 6.0|   0     0 |   0     0 |  9    8    0    9    2
May 22 11:04:25 ubuntu dstat.sh[84686]: 22-05 11:04:25| 22   6  67   4   0|1053M 1063M  205M 5414M| 552k   21k|   0  1959k|   0   130 |2989  4309 |1.56 1.09 0.71|1.0   0  84|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:26 ubuntu dstat.sh[84686]: 22-05 11:04:26| 32   7  61   1   0|1112M 1004M  205M 5414M|  76k 7917 |   0   764k|   0  24.0 |1749  3964 |1.56 1.09 0.71|1.0   0  34|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:27 ubuntu dstat.sh[84686]: 22-05 11:04:27| 27   4  68   2   0|1040M 1076M  205M 5414M|  55k 6054 |   0    39M|   0   487 |2320  2900 |1.56 1.09 0.71|1.0   0  10|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:28 ubuntu dstat.sh[84686]: 22-05 11:04:28| 28   5  65   2   1|1119M  996M  206M 5416M| 338k   12k|   0  7672k|   0   401 |2453  3216 |1.56 1.09 0.71|2.0   0 4.0|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:29 ubuntu dstat.sh[84686]: 22-05 11:04:29| 30   4  65   1   0|1130M  983M  206M 5417M| 428k   14k|   0  7516k|   0   404 |2499  3262 |1.51 1.09 0.71|1.0   0 3.0|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:30 ubuntu dstat.sh[84686]: 22-05 11:04:30| 22  20  56   1   0|1040M 1067M  206M 5422M| 491k   14k|   0  9167k|   0   394 |4112  6130 |1.51 1.09 0.71|2.0   0 342|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:31 ubuntu dstat.sh[84686]: 22-05 11:04:31| 17  19  63   1   0|1042M 1065M  206M 5423M| 101k 7930 |   0  1968k|   0   109 |3116  4894 |1.51 1.09 0.71|3.0   0 337|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:32 ubuntu dstat.sh[84686]: 22-05 11:04:32| 31  18  49   1   0|1080M 1025M  206M 5424M| 501k   17k| 196k 2264k|3.00  22.0 |4364  6848 |1.51 1.09 0.71|3.0   0 165|   0     0 |   0     0 |  9    6    0    9    2
May 22 11:04:33 ubuntu dstat.sh[84686]: 22-05 11:04:33| 49   7  43   0   0|1182M  922M  206M 5425M| 488k   16k| 128k  892k|1.00  9.00 |2018  2263 |1.51 1.09 0.71|2.0   0  50|   0     0 |   0     0 |  9    7    0    9    2
May 22 11:04:34 ubuntu dstat.sh[84686]: 22-05 11:04:34| 51   4  45   1   0|1230M  873M  206M 5426M| 108k 8199 | 372k  680k|8.00  10.0 |1423  1421 |1.63 1.12 0.72|2.0   0   0|   0     0 |   0     0 |  9    7    0    9    2
May 22 11:04:35 ubuntu dstat.sh[84686]: 22-05 11:04:35| 49   8  43   0   0|1261M  839M  206M 5428M| 130k 9125 |   0  1171k|   0  12.0 |3054  6032 |1.63 1.12 0.72|2.0   0  18|   0     0 |   0     0 |  9    6    0   10    2
May 22 11:04:36 ubuntu dstat.sh[84686]: 22-05 11:04:36| 30   9  59   0   0|1308M  791M  206M 5428M| 105k 7735 |   0   392k|   0  6.00 |2163  3456 |1.63 1.12 0.72|1.0   0 123|   0     0 |   0     0 |  9    6    0   10    2
May 22 11:04:37 ubuntu dstat.sh[84686]: 22-05 11:04:37| 29   2  69   0   1|1350M  748M  207M 5429M| 227k 9376 |   0  3925k|   0  21.0 |1372  1368 |1.63 1.12 0.72|2.0   0 2.0|   0     0 |   0     0 |  9    6    0   10    2
May 22 11:04:38 ubuntu dstat.sh[84686]: 22-05 11:04:38| 33   4  61   3   0|1370M  729M  207M 5429M|  91k   66k|   0  1445k|   0   165 |2770  4829 |1.63 1.12 0.72|3.0   0 3.0|   0     0 |   0     0 |  9   12    0   10    2
May 22 11:04:39 ubuntu dstat.sh[84686]: 22-05 11:04:39| 29   5  63   1   0|1293M  805M  207M 5429M|  87k 6937 |   0  2550k|   0   145 |1976  2522 |1.58 1.12 0.73|2.0   0  44|   0     0 |   0     0 |  9    6    0   12    2
May 22 11:04:40 ubuntu dstat.sh[84686]: 22-05 11:04:40| 33   4  63   1   0|1329M  768M  207M 5430M| 107k   81k| 112k  972k|18.0  9.00 |1924  2520 |1.58 1.12 0.73|2.0   0 4.0|   0     0 |   0     0 |  9   18    0   12    2
May 22 11:04:41 ubuntu dstat.sh[84686]: 22-05 11:04:41| 41   9  48   4   0|1289M  804M  207M 5433M|  57k   48k| 216k 1276k|54.0  18.0 |2746  4000 |1.58 1.12 0.73|2.0   0  53|   0     0 |   0     0 |  9   32    0   12    2
May 22 11:04:42 ubuntu dstat.sh[84686]: 22-05 11:04:42| 42   6  49   3   0|1332M  756M  207M 5437M|  10k 1566 |   0  1280k|   0  35.0 |1469  1490 |1.58 1.12 0.73|2.0   0 3.0|   0     0 |   0     0 |  9   32    0   12    2
May 22 11:04:43 ubuntu dstat.sh[84686]: 22-05 11:04:43| 36  11  44   8   0|1311M  759M  208M 5453M|  72k   61k|   0    21M|   0   568 |3329  3784 |1.58 1.12 0.73|3.0   0 157|   0     0 |   0     0 |  9   32    0   11    2
May 22 11:04:44 ubuntu dstat.sh[84686]: 22-05 11:04:44| 64  10  26   1   0|1400M  656M  208M 5465M|  41k   31k|   0  2814k|   0   106 |2112  2239 |1.70 1.15 0.74|3.0   0 2.0|   0     0 |   0     0 |  9   33    0   11    2
May 22 11:04:45 ubuntu dstat.sh[84686]: 22-05 11:04:45| 61  11  27   1   0|1364M  678M  209M 5476M| 690k  681k|  28k 2894k|2.00   123 |5423    12k|1.70 1.15 0.74|3.0   0  55|   0     0 |   0     0 |  9   37    0   12    2
May 22 11:04:46 ubuntu dstat.sh[84686]: 22-05 11:04:46| 76  20   3   0   0|1423M  601M  210M 5493M|8580  2078 |   0  1695k|   0  62.0 |2509  4274 |1.70 1.15 0.74|6.0   0 387|   0     0 |   0     0 |  9   36    0   12    2
May 22 11:04:47 ubuntu dstat.sh[84686]: 22-05 11:04:47| 85  14   1   0   0|1557M  463M  210M 5494M| 461k  452k|   0  1285k|   0  57.1 |3505  8250 |1.70 1.15 0.74|6.0   0 150|   0     0 |   0     0 |  9   39    0   12    2
May 22 11:04:48 ubuntu dstat.sh[84686]: 22-05 11:04:48| 81  14   3   0   0|1413M  608M  210M 5494M| 532k  520k|   0  4094k|   0  68.0 |4369  8552 |1.70 1.15 0.74|3.0 1.0 164|   0     0 |   0     0 |  9   38    0   12    2
May 22 11:04:49 ubuntu dstat.sh[84686]: 22-05 11:04:49| 58  10  31   0   0|1263M  778M  210M 5475M| 336k  329k|   0  1519k|   0  58.0 |3214  6738 |1.72 1.16 0.75|2.0   0 146|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:50 ubuntu dstat.sh[84686]: 22-05 11:04:50| 43  11  45   0   0|1339M  701M  210M 5476M|9435  1620 |   0   932k|   0  34.0 |9242    19k|1.72 1.16 0.75|2.0   0  24|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:51 ubuntu dstat.sh[84686]: 22-05 11:04:51| 44   9  48   0   0|1271M  769M  210M 5476M| 220k  209k|   0  2301k|   0  52.0 |2495  4708 |1.72 1.16 0.75|2.0   0  70|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:52 ubuntu dstat.sh[84686]: 22-05 11:04:52| 44  10  45   0   0|1339M  701M  210M 5476M|9904  1619 |   0   660k|   0  21.0 |8683    17k|1.72 1.16 0.75|2.0   0  16|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:53 ubuntu dstat.sh[84686]: 22-05 11:04:53| 45   6  49   1   0|1260M  780M  210M 5476M| 215k  207k|   0  2944k|   0   124 |2692  4528 |1.72 1.16 0.75|2.0   0  10|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:54 ubuntu dstat.sh[84686]: 22-05 11:04:54| 30  24  45   0   0|1248M  792M  210M 5476M|  18k 1566 |   0   524k|   0  23.0 |2870  4404 |1.66 1.16 0.75|2.0   0 475|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:55 ubuntu dstat.sh[84686]: 22-05 11:04:55| 72  19   9   0   0|1363M  676M  210M 5476M|  11k 1621 |   0   520k|   0  35.0 |2374  4207 |1.66 1.16 0.75|6.0   0 482|   0     0 |   0     0 |  9   34    0   12    0
May 22 11:04:56 ubuntu dstat.sh[84686]: 22-05 11:04:56| 86  14   0   0   0|1472M  568M  210M 5476M| 434k  425k|   0  3080k|   0   171 |4087  7454 |1.66 1.16 0.75|6.0   0 145|   0     0 |   0     0 |  9   36    0   12    0
May 22 11:04:57 ubuntu dstat.sh[84686]: 22-05 11:04:57| 84  12   4   0   0|1387M  653M  210M 5477M|1129k 1123k|   0   660k|   0  80.0 |6432    16k|1.66 1.16 0.75|6.0   0  95|   0     0 |   0     0 |  9   35    0   13    0
May 22 11:04:58 ubuntu dstat.sh[84686]: 22-05 11:04:58| 86  12   1   0   0|1411M  628M  210M 5477M| 355k  347k|   0   444k|   0  45.0 |3916  6783 |1.66 1.16 0.75|5.0   0  84|   0     0 |   0     0 |  9   35    0   13    0
May 22 11:04:59 ubuntu dstat.sh[84686]: 22-05 11:04:59| 83  15   1   0   0|1508M  531M  210M 5477M|1149k 1141k|   0   575k|   0  46.9 |5436    14k|2.09 1.26 0.78|4.0   0 142|   0     0 |   0     0 |  9   38    0   13    0
May 22 11:05:00 ubuntu dstat.sh[84686]: 22-05 11:05:00| 82  13   5   0   0|1399M  640M  210M 5477M|1070k 1063k|   0   569k|   0  45.1 |4873    15k|2.09 1.26 0.78|4.0   0 150|   0     0 |   0     0 |  9   35    0   13    0
May 22 11:05:01 ubuntu dstat.sh[84686]: 22-05 11:05:01| 51   9  39   0   0|1288M  750M  210M 5477M| 688k  678k|   0   516k|   0  52.0 |5134    11k|2.09 1.26 0.78|2.0   0 119|   0     0 |   0     0 |  9   34    0   14    0
May 22 11:05:02 ubuntu dstat.sh[84686]: 22-05 11:05:02| 43   8  49   0   0|1314M  724M  210M 5477M|9677  1618 |   0   140k|   0  9.99 |1438  1656 |2.09 1.26 0.78|2.0   0  35|   0     0 |   0     0 |  9   34    0   14    0
May 22 11:05:03 ubuntu dstat.sh[84686]: 22-05 11:05:03| 47   5  48   1   0|1282M  756M  210M 5478M| 596k  589k|   0  2933k|   0   250 |4120  7997 |2.09 1.26 0.78|2.0   0  22|   0     0 |   0     0 |  9   35    0   15    0
May 22 11:05:04 ubuntu dstat.sh[84686]: 22-05 11:05:04| 64  17  19   0   0|1339M  699M  210M 5478M| 207k  198k|   0   376k|   0  22.0 |2738  5697 |2.16 1.29 0.79|3.0   0 360|   0     0 |   0     0 |  9   34    0   15    0
May 22 11:05:05 ubuntu dstat.sh[84686]: 22-05 11:05:05| 64   9  26   0   0|1405M  633M  210M 5478M| 567k  560k|   0   436k|   0  37.0 |3704  7829 |2.16 1.29 0.79|3.0   0   0|   0     0 |   0     0 |  9   36    0   16    0
May 22 11:05:06 ubuntu dstat.sh[84686]: 22-05 11:05:06| 70  18  11   0   0|1338M  699M  210M 5479M| 495k  488k|   0   672k|   0  55.0 |4989  9958 |2.16 1.29 0.79|4.0   0 265|   0     0 |   0     0 |  9   34    0   16    0
May 22 11:05:07 ubuntu dstat.sh[84686]: 22-05 11:05:07| 86  10   4   0   0|1468M  569M  210M 5479M| 346k  326k|   0   264k|   0  21.0 |3599  5549 |2.16 1.29 0.79|4.0   0   0|   0     0 |   0     0 |  9   38    0   13    0
May 22 11:05:08 ubuntu dstat.sh[84686]: 22-05 11:05:08| 72  14  12   1   0|1410M  627M  210M 5479M|1127k 1113k|   0  3125k|   0  98.2 |7521    17k|2.16 1.29 0.79|5.0   0 202|   0     0 |   0     0 |  9   35    0   14    0
May 22 11:05:09 ubuntu dstat.sh[84686]: 22-05 11:05:09| 75  13  10   0   0|1389M  648M  210M 5479M| 483k  473k|   0   532k|   0  28.0 |3651  7594 |2.23 1.31 0.80|3.0   0 127|   0     0 |   0     0 |  9   35    0   14    0
May 22 11:05:10 ubuntu dstat.sh[84686]: 22-05 11:05:10| 64  16  20   0   0|1328M  709M  210M 5479M| 741k  735k|   0   640k|   0  66.0 |5578    12k|2.23 1.31 0.80|4.0   0 253|   0     0 |   0     0 |  9   35    0   16    0
May 22 11:05:11 ubuntu dstat.sh[84686]: 22-05 11:05:11| 79  12   8   0   0|1403M  633M  210M 5480M| 402k  385k|   0   344k|   0  22.0 |2559  6278 |2.23 1.31 0.80|3.0   0  52|   0     0 |   0     0 |  9   34    0   16    0
May 22 11:05:12 ubuntu dstat.sh[84686]: 22-05 11:05:12| 56  12  30   1   0|1353M  683M  210M 5480M| 978k  970k|   0   572k|   0  52.0 |5479    14k|2.23 1.31 0.80|5.0   0 212|   0     0 |   0     0 |  9   35    0   16    0
May 22 11:05:13 ubuntu dstat.sh[84686]: 22-05 11:05:13| 73  10  17   0   0|1373M  663M  210M 5480M| 121k   95k|   0   256k|   0  15.0 |2272  3426 |2.23 1.31 0.80|3.0   0  82|   0     0 |   0     0 |  9   34    0   16    0
May 22 11:05:14 ubuntu dstat.sh[84686]: 22-05 11:05:14| 64  10  25   1   0|1354M  682M  210M 5480M| 814k  804k|   0    30M|   0   279 |5538    11k|2.37 1.36 0.82|3.0   0  65|   0     0 |   0     0 |  9   36    0   17    0
May 22 11:05:15 ubuntu dstat.sh[84686]: 22-05 11:05:15| 64  11  24   0   0|1352M  683M  210M 5480M|  98k   89k|   0   356k|   0  35.0 |2467  3328 |2.37 1.36 0.82|3.0   0  52|   0     0 |   0     0 |  9   34    0   17    0
May 22 11:05:16 ubuntu dstat.sh[84686]: 22-05 11:05:16| 65   9  25   0   0|1350M  686M  210M 5480M| 567k  556k|   0   476k|   0  50.0 |4457  8482 |2.37 1.36 0.82|4.0   0  43|   0     0 |   0     0 |  9   36    0   19    0
May 22 11:05:17 ubuntu dstat.sh[84686]: 22-05 11:05:17| 76  20   3   0   1|1379M  656M  210M 5480M| 351k  344k|   0   608k|   0  46.0 |3502  7637 |2.37 1.36 0.82|5.0   0 379|   0     0 |   0     0 |  9   34    0   19    0
May 22 11:05:18 ubuntu dstat.sh[84686]: 22-05 11:05:18| 85  13   1   0   0|1448M  587M  210M 5480M| 358k  350k|   0   636k|   0  56.0 |3580  7009 |2.37 1.36 0.82|7.0   0 165|   0     0 |   0     0 |  9   35    0   17    0
May 22 11:05:19 ubuntu dstat.sh[84686]: 22-05 11:05:19| 84  16   1   0   0|1419M  616M  210M 5480M| 449k  441k|   0    41M|   0   160 |4470  8181 |2.74 1.45 0.86|7.0   0 203|   0     0 |   0     0 |  9   34    0   17    0
May 22 11:05:20 ubuntu dstat.sh[84686]: 22-05 11:05:20| 83  16   1   0   0|1420M  614M  210M 5481M| 405k  397k|   0   548k|   0  48.0 |4020  8010 |2.74 1.45 0.86|6.0   0 211|   0     0 |   0     0 |  9   35    0   17    0
May 22 11:05:21 ubuntu dstat.sh[84686]: 22-05 11:05:21| 84  13   2   0   0|1518M  516M  210M 5481M|1137k 1127k|   0   639k|   0  41.0 |5569    15k|2.74 1.45 0.86|8.0   0 178|   0     0 |   0     0 |  9   36    0   17    0
May 22 11:05:22 ubuntu dstat.sh[84686]: 22-05 11:05:22| 66  20  12   0   0|1352M  682M  211M 5481M|1119k 1102k|   0   845k|   0  45.0 |6771    16k|2.74 1.45 0.86|6.0   0 546|   0     0 |   0     0 |  9   36    0   18    0
May 22 11:05:23 ubuntu dstat.sh[84686]: 22-05 11:05:23| 31  26  43   0   0|1222M  812M  211M 5481M| 419k  410k|   0   424k|   0  23.0 |4903  9639 |2.74 1.45 0.86|3.0   0 589|   0     0 |   0     0 |  9   34    0   19    0
May 22 11:05:24 ubuntu dstat.sh[84686]: 22-05 11:05:24| 15  22  62   1   0|1232M  801M  211M 5482M|  12k 1620 |   0  1056k|   0  22.0 |2864  4630 |2.60 1.45 0.86|3.0   0 507|   0     0 |   0     0 |  9   34    0   19    0
May 22 11:05:25 ubuntu dstat.sh[84686]: 22-05 11:05:25| 69  26   5   0   0|1380M  653M  211M 5482M|9915  1620 |   0   188k|   0  16.0 |2269  5187 |2.60 1.45 0.86|6.0   0 689|   0     0 |   0     0 |  9   34    0   19    0
May 22 11:05:26 ubuntu dstat.sh[84686]: 22-05 11:05:26| 83  15   0   0   0|1529M  505M  211M 5482M| 529k  521k|   0   660k|   0  57.0 |3872    13k|2.60 1.45 0.86|7.0   0 182|   0     0 |   0     0 | 10   37    0   19    0
May 22 11:05:27 ubuntu dstat.sh[84686]: 22-05 11:05:27| 83  13   4   0   0|1348M  686M  211M 5482M| 680k  671k|   0   792k|   0  78.0 |6019    12k|2.60 1.45 0.86|5.0   0 207|   0     0 |   0     0 |  9   34    0   21    0
May 22 11:05:28 ubuntu dstat.sh[84686]: 22-05 11:05:28| 88  12   1   0   0|1435M  599M  211M 5482M| 305k  291k|   0   284k|   0  21.0 |4005  7081 |2.60 1.45 0.86|7.0   0  71|   0     0 |   0     0 |  9   35    0   20    0
May 22 11:05:29 ubuntu dstat.sh[84686]: 22-05 11:05:29| 83  10   7   0   0|1508M  524M  211M 5482M|1253k 1245k|   0   552k|   0  50.0 |6271    17k|2.80 1.50 0.88|6.0   0  63|   0     0 |   0     0 |  9   37    0   20    0
May 22 11:05:30 ubuntu dstat.sh[84686]: 22-05 11:05:30| 61   8  30   0   0|1533M  499M  211M 5483M|1249k 1240k|   0   492k|   0  46.0 |7538    18k|2.80 1.50 0.88|8.0   0   0|   0     0 |   0     0 |  9   37    0   22    1
May 22 11:05:31 ubuntu dstat.sh[84686]: 22-05 11:05:31| 76  11  13   0   0|1338M  694M  211M 5483M|1117k 1109k|   0   808k|   0  97.0 |5404    17k|2.80 1.50 0.88|5.0   0 110|   0     0 |   0     0 |  9   35    0   28    0
May 22 11:05:32 ubuntu dstat.sh[84686]: 22-05 11:05:32| 87  13   0   0   0|1429M  603M  211M 5483M| 422k  415k|   0   372k|   0  34.0 |3058  7482 |2.80 1.50 0.88|6.0   0  87|   0     0 |   0     0 |  9   35    0   28    0
May 22 11:05:33 ubuntu dstat.sh[84686]: 22-05 11:05:33| 83  10   7   0   0|1526M  505M  211M 5484M|1121k 1113k|   0   484k|   0  42.0 |6266    14k|2.80 1.50 0.88|3.0   0 1.0|   0     0 |   0     0 |  9   38    0   28    0
May 22 11:05:34 ubuntu dstat.sh[84686]: 22-05 11:05:34| 57   7  34   0   0|1478M  553M  211M 5484M|1235k 1228k|   0   552k|   0  49.0 |7705    16k|2.81 1.53 0.89|5.0   0 1.0|   0     0 |   0     0 |  9   38    0   31    0
May 22 11:05:35 ubuntu dstat.sh[84686]: 22-05 11:05:35| 64  11  24   0   0|1516M  514M  211M 5484M|1160k 1152k|   0   424k|   0  38.0 |6389    15k|2.81 1.53 0.89|3.0   0  71|   0     0 |   0     0 |  9   38    0   32    0
May 22 11:05:36 ubuntu dstat.sh[84686]: 22-05 11:05:36| 75   8  15   0   0|1498M  532M  211M 5485M|1042k 1033k|   0   506k|   0  54.7 |5397    13k|2.81 1.53 0.89|6.0   0  32|   0     0 |   0     0 |  9   36    0   34    0
May 22 11:05:37 ubuntu dstat.sh[84686]: 22-05 11:05:37| 81  14   4   0   0|1414M  614M  211M 5487M|1067k 1060k|   0   663k|   0  56.2 |5953    16k|2.81 1.53 0.89|5.0   0 163|   0     0 |   0     0 |  9   36    0   34    0
May 22 11:05:38 ubuntu dstat.sh[84686]: 22-05 11:05:38| 86  11   3   0   0|1473M  554M  211M 5488M| 904k  897k|   0   620k|   0  55.0 |5445    13k|2.81 1.53 0.89|5.0   0  84|   0     0 |   0     0 |  9   36    0   34    0
May 22 11:05:39 ubuntu dstat.sh[84686]: 22-05 11:05:39| 83  11   5   0   0|1438M  589M  211M 5488M|1080k 1064k|   0  2766k|   0  71.0 |7658    17k|3.23 1.64 0.93|7.0   0  95|   0     0 |   0     0 |  9   35    0   35    0
May 22 11:05:40 ubuntu dstat.sh[84686]: 22-05 11:05:40| 84  15   1   0   0|1466M  561M  211M 5488M| 667k  656k|   0   530k|   0  36.9 |3977    10k|3.23 1.64 0.93|7.0   0 117|   0     0 |   0     0 |  9   35    0   33    0
May 22 11:05:41 ubuntu dstat.sh[84686]: 22-05 11:05:41| 84  10   5   0   0|1481M  545M  211M 5488M| 881k  873k|   0   386k|   0  45.2 |5727    12k|3.23 1.64 0.93|5.0   0  65|   0     0 |   0     0 |  9   36    0   33    0
May 22 11:05:42 ubuntu dstat.sh[84686]: 22-05 11:05:42| 80  16   3   0   0|1432M  594M  211M 5488M|1166k 1157k|   0   760k|   0  64.0 |5809    16k|3.23 1.64 0.93|6.0   0 129|   0     0 |   0     0 |  9   36    0   33    0
May 22 11:05:43 ubuntu dstat.sh[84686]: 22-05 11:05:43| 88  11   1   0   0|1409M  616M  211M 5489M| 673k  663k|   0   635k|   0  60.0 |4623  9462 |3.23 1.64 0.93|7.0   0  37|   0     0 |   0     0 |  9   36    0   33    0
May 22 11:05:44 ubuntu dstat.sh[84686]: 22-05 11:05:44| 83  13   3   0   0|1395M  631M  211M 5489M| 765k  758k|   0  9620k|   0   238 |4759    11k|3.37 1.69 0.95|5.0   0 107|   0     0 |   0     0 |  9   35    0   33    0
May 22 11:05:45 ubuntu dstat.sh[84686]: 22-05 11:05:45| 87  11   2   0   0|1453M  573M  211M 5489M| 682k  671k|   0   460k|   0  32.0 |4819  9003 |3.37 1.69 0.95|5.0   0  46|   0     0 |   0     0 |  9   36    0   33    0
May 22 11:05:46 ubuntu dstat.sh[84686]: 22-05 11:05:46| 84  10   4   0   0|1530M  495M  211M 5489M|1096k 1089k|   0   599k|   0  56.9 |5788    14k|3.37 1.69 0.95|5.0   0 1.0|   0     0 |   0     0 |  9   37    0   30    0
May 22 11:05:47 ubuntu dstat.sh[84686]: 22-05 11:05:47| 80  13   6   0   0|1405M  620M  211M 5490M|1157k 1147k|   0   733k|   0  69.1 |5674    16k|3.37 1.69 0.95|6.0   0 196|   0     0 |   0     0 |  9   36    0   32    0
May 22 11:05:48 ubuntu dstat.sh[84686]: 22-05 11:05:48| 84  12   3   0   0|1412M  613M  211M 5490M| 497k  490k|   0   500k|   0  40.0 |5255  8812 |3.37 1.69 0.95|6.0   0 126|   0     0 |   0     0 |  9   35    0   32    0
May 22 11:05:49 ubuntu dstat.sh[84686]: 22-05 11:05:49| 83  11   6   0   0|1450M  575M  211M 5490M| 798k  782k|   0   628k|   0  36.0 |4106    10k|3.42 1.73 0.97|5.0   0  45|   0     0 |   0     0 |  9   35    0   36    0
May 22 11:05:50 ubuntu dstat.sh[84686]: 22-05 11:05:50| 85  12   2   0   0|1424M  600M  211M 5491M| 898k  891k|   0   564k|   0  51.0 |3260    12k|3.42 1.73 0.97|5.0   0  72|   0     0 |   0     0 |  9   34    0   37    0
